Date,portfolio_value,daily_returns,portfolio_value_after_tc_5bps,portfolio_value_after_tc_10bps,portfolio_value_after_tc_20bps,portfolio_value_after_tc_50bps
2024-06-11,1.0972780814705818,0.0004033823687485949,1.095406346782236,1.0935369976762668,1.0898054481316126,1.078667843552194
2024-06-12,1.1026777502038185,0.00492096654842511,1.1007968047716836,1.098918256661297,1.0951683442861593,1.0839759319271762
2024-06-13,1.106951252936968,0.003875568118028694,1.1050630177726848,1.1031771892211328,1.0994127438051493,1.0881769544896636
2024-06-14,1.111807032950261,0.004386624975950326,1.1099105148064456,1.1080164138322692,1.104235455206003,1.0929503786964816
2024-06-18,1.1157624537233488,0.0035576504338095116,1.1138591884309366,1.1119583489076075,1.1081639389522446,1.0968387140853832
2024-06-19,1.1045024806788275,-0.010091729657102366,1.1026184226252118,1.1007367658604739,1.0969806480645887,1.0857697143053895
2024-06-20,1.1027327031655016,-0.0016023300484016012,1.1008516639947181,1.098973022265155,1.0952229230096795,1.0840299528665136
2024-06-21,1.0984970175929825,-0.0038410809440585503,1.0966232036459131,1.0947517779312979,1.0910160831106108,1.0798661060717696
2024-06-24,1.1038268316641426,0.004851914921752742,1.1019439261312227,1.1000634204182584,1.0963096003241275,1.0851055245453138
2024-06-25,1.105795392424389,0.001783396365966805,1.1039091289245844,1.1020252695245651,1.0982647548813198,1.0870406977944786
2024-06-26,1.1102602444120784,0.004037683660356395,1.1083663647769615,1.1064748989486244,1.1026992005368492,1.0914298242581058
2024-06-27,1.1182872095004588,0.007229805019841162,1.1163796374848487,1.1144744967273712,1.1106715007522656,1.0993206490803311
2024-06-28,1.117834957799595,-0.00040441462356155533,1.1159281572340038,1.114023786943308,1.1102223289553883,1.0988760677338598
2024-07-01,1.12003729782845,0.001970183535135117,1.11812674051578,1.1162186182660925,1.1124096707082352,1.101041055269663
2024-07-02,1.1197741371616474,-0.00023495705662024413,1.1178640287478998,1.1159563548250004,1.1121483022062502,1.1007823579040987
2024-07-03,1.1268746183441964,0.00634099408702804,1.1249523979442915,1.123032627472327,1.119200428014438,1.1077624123266734
2024-07-04,1.1262846816713246,-0.0005235158049248234,1.1243634675841796,1.1224447021423989,1.1186145089014938,1.1071824811957187
2024-07-05,1.132224881756581,0.005274155088784038,1.1302935348883818,1.1283646495800819,1.1245142553060044,1.11302193331313
2024-07-08,1.1317750004341507,-0.0003973427272967456,1.1298444209725833,1.1279163020928327,1.1240674377449174,1.1125796821426064
2024-07-09,1.1393080146777876,0.006655929173861708,1.1373645854160594,1.1354236331136067,1.1315491509971916,1.119984933707225
2024-07-10,1.137912741725094,-0.001224667021313075,1.135971692517091,1.1340331172349125,1.1301633800689705,1.1186133250945465
2024-07-11,1.1365359002251771,-0.0012099710719729595,1.1345971996305653,1.1326609699683992,1.1287959150724838,1.1172598353304584
2024-07-12,1.1435117163810198,0.006137787776400616,1.141561116453596,1.1396130026246774,1.1357242248420665,1.124117339090813
2024-07-15,1.1495281035124785,0.005261325306311182,1.1475672408442943,1.1456088773547877,1.1416996394472188,1.1300316860942345
2024-07-16,1.1517329110863783,0.0019180110230996306,1.1497682874619817,1.147806167809715,1.1438894319407475,1.1321990993246154
2024-07-18,1.15453765425019,0.0024352374902321117,1.152568246300689,1.1506013484210849,1.1466750743700895,1.1349562730176974
2024-07-19,1.139526849858776,-0.013001571959264102,1.1375830473084474,1.1356417221931616,1.1317664958767724,1.1202000573634396
2024-07-22,1.144141223755485,0.0040493770702119125,1.1421895500156802,1.1402403637429868,1.1363494451740102,1.1247361697897773
2024-07-23,1.1527651208711112,0.007537441127520417,1.1507987365053927,1.1488348583559218,1.1449146122172995,1.1332138024535605
2024-07-24,1.1516323456166846,-0.0009826592025706793,1.1496678935366587,1.1477059452101246,1.1437895513374465,1.1321002394820994
2024-07-25,1.1511631202240102,-0.000407443742319602,1.1491994685476914,1.1472383196047258,1.1433235214422237,1.1316389723238438
2024-07-26,1.1746920836458021,0.020439295707469496,1.1726882963122045,1.1706870628660673,1.1666922489862865,1.1547688759132677
2024-07-29,1.1736486270516677,-0.0008882809449910489,1.1716466196441764,1.1696471638555757,1.1656558984928433,1.1537431167249252
2024-07-30,1.1769370842283895,0.002801909447960327,1.1749294673774284,1.1729244092947624,1.1689219607679011,1.156975800464196
2024-07-31,1.1834637119632925,0.005545434690064077,1.1808913409840354,1.1783234325096856,1.1732009799094185,1.157940120802637
2024-08-01,1.1896243368523962,0.005205588330954081,1.1870385751687864,1.1844572992200477,1.1793081812402988,1.1639678803834304
2024-08-02,1.1727206159846013,-0.014209293088707442,1.1701715961466117,1.1676269983043717,1.1625510456511448,1.1474287196252209
2024-08-05,1.1418610104859628,-0.026314541654688273,1.1393790669366783,1.1369014290203523,1.1319590477346562,1.1172346587868571
2024-08-06,1.1363823092431087,-0.0047980456400051885,1.13391227417225,1.1314465240757257,1.1265278565610086,1.1118741159034022
2024-08-07,1.1561773536411668,0.017419352833152324,1.1536642921578983,1.1511555902904447,1.1461512427708196,1.1312422434343732
2024-08-08,1.1443934037534507,-0.01019216459361083,1.1419059558064533,1.139422823041349,1.134469480655328,1.1197124362940445
2024-08-09,1.1599071953297702,0.013556344807158505,1.1573860266807137,1.1548692317116434,1.1498487401082893,1.1348916441653099
2024-08-12,1.158612966073151,-0.0011158041452197232,1.156094610554524,1.1535806238357127,1.148565734117701,1.1336253273643748
2024-08-13,1.1518489443044517,-0.005838033896361727,1.1493452910307056,1.1468459810515736,1.1418603684297222,1.1270071842774474
2024-08-14,1.1491187862494434,-0.0023702396642442114,1.1466210672339923,1.1441276812185062,1.1391538856934413,1.1243359071473848
2024-08-16,1.169167420543841,0.017446964173158497,1.1666261239142124,1.1640892358822446,1.1590286627248494,1.1439521554379812
2024-08-19,1.1756928241386873,0.00558123967550439,1.1731373439234825,1.170586296911378,1.1654974794822959,1.1503368265947902
2024-08-20,1.1836439338969595,0.0067629142536420606,1.1810711711881823,1.178502871663878,1.1733796389988707,1.1581164559158574
2024-08-21,1.1910139578361374,0.006226554902295067,1.1884251756791036,1.1858408844968058,1.1806857517423321,1.1653275316118687
2024-08-22,1.1935474227437557,0.0021271496366181974,1.190953133859697,1.1883633455033498,1.1831972470101113,1.1678063576472784
2024-08-23,1.19347395154916,-6.155699655974178e-05,1.1908798223617332,1.1882901934249785,1.1831244129412475,1.1677344709953381
2024-08-26,1.2039529848043793,0.008780278146512721,1.2013360784411389,1.1987237118420242,1.1935125743688013,1.1779875044519483
2024-08-27,1.2022332101633988,-0.0014284400326977087,1.1996200418939695,1.1970114069038849,1.1918077132280445,1.1763048199425712
2024-08-28,1.2035304437339893,0.0010790199103003495,1.2009144558039686,1.1983030060447906,1.1930936974798672,1.1775740762638718
2024-08-29,1.2072882586575204,0.003122326438101952,1.2046641027592238,1.2020444992014212,1.196818925474641,1.1812508469350136
2024-08-30,1.2134448062937289,0.005099484395760134,1.210807268553377,1.208174306368108,1.2029220849096498,1.1872746171964372
2024-09-02,1.2151176645950768,0.0013786027124360611,1.2124764907380419,1.2098398987439627,1.2045804365587554,1.1889113972041105
2024-09-03,1.2158553883046952,0.0006071212123019976,1.2132126109349861,1.2105744182099794,1.2053117628937142,1.1896332105329008
2024-09-04,1.2110333277821062,-0.003965981948982122,1.2084010316197409,1.2057733019194588,1.200531518199182,1.1849151466940175
2024-09-05,1.211305903475205,0.00022507695440387998,1.2086730148436362,1.2060446937019567,1.2008017301769638,1.185181843786462
2024-09-06,1.2014675744265453,-0.008122084619941017,1.1988560703392368,1.1962490966442783,1.1910487169126953,1.1755556965612113
2024-09-09,1.2009082850199104,-0.0004655052025868134,1.1982979966013414,1.1956922364662008,1.1904942775384377,1.1750084692685316
2024-09-10,1.2068668077730085,0.004961680111149613,1.2042435679383088,1.201624878854931,1.1964011293177377,1.1808384854209333
2024-09-11,1.2007186057781707,-0.005094350060204866,1.1981087296454807,1.1955033810809925,1.1903062431525688,1.174822880811637
2024-09-12,1.2234113384430947,0.018899292936513712,1.220752137496845,1.2180975496866349,1.2128021895260703,1.1970262025846152
2024-09-13,1.221756225179199,-0.0013528673569448424,1.2191006217791047,1.2164496252740895,1.2111614290334292,1.1954067849097307
2024-09-16,1.2239686268123247,0.0018108372091996117,1.2213082145467806,1.2186524175186528,1.2133546452154704,1.1975714719959751
2024-09-17,1.2270270837425208,0.002498803370607261,1.2243600236298402,1.2216975902871472,1.2163865798926767,1.2005639676267417
2024-09-18,1.2214342448018227,-0.004558040335702729,1.218779341256714,1.2161290433925873,1.2108422407977184,1.1950917486367074
2024-09-19,1.223434489481829,0.0016376196168716994,1.2207752382145938,1.2181206001706946,1.2128251398041856,1.1970488543282365
2024-09-20,1.238138549271311,0.012018673591350115,1.2354473373310977,1.2327607940590453,1.2274016892828759,1.2114357937813072
2024-09-23,1.247929410963566,0.007907727045585622,1.2452169176539072,1.2425091299309634,1.237107646817015,1.221015497371782
2024-09-24,1.250610011866999,0.00214803888736248,1.2478916920162295,1.2451780878599583,1.2397650021502318,1.2236382861422088
2024-09-25,1.252285480870852,0.001339721406317329,1.2495635192287893,1.2468462795989417,1.2414259418624152,1.2252776205477427
2024-09-26,1.2649972025423708,0.010150817737405227,1.2622476107637914,1.2595027889297121,1.2540274303327472,1.2377151903516446
2024-09-27,1.2641853204047875,-0.0006418054806379692,1.2614374933292811,1.2586944331368985,1.2532225886550894,1.2369208179590079
2024-09-30,1.249745777083857,-0.011422014706124806,1.2464934741117766,1.2432482140922698,1.2367787741894678,1.2175382214219026
2024-10-01,1.2514197131490967,0.0013394212614550316,1.2481630539732667,1.244913447183491,1.2384353419753338,1.2191690180023091
2024-10-03,1.2302223193794053,-0.01693867656627357,1.2270208237000413,1.2238262609486452,1.217457886269371,1.1985179083267468
2024-10-04,1.2195693844957078,-0.008659357512771693,1.2163956117120072,1.213228711821572,1.2069154831754212,1.188139513273086
2024-10-07,1.2146679108425538,-0.004019019922495648,1.2115068935149003,1.2083527214582177,1.2020648658037705,1.1833643568985373
2024-10-08,1.2236020187598469,0.007355185592328617,1.2204177515630874,1.217240379985538,1.210906275985775,1.1920682213668725
2024-10-09,1.2257952984300944,0.0017924779761890886,1.2226053235045147,1.2194222565583903,1.2130767988167088,1.1942049773997876
2024-10-10,1.218660224398583,-0.005820771250020007,1.2154888175873386,1.2123242785457806,1.2060157562620901,1.1872537834007084
2024-10-11,1.2199434040816348,0.0010529429428822734,1.2167686579599692,1.2136007868393603,1.2072856220416512,1.1885038938933505
2024-10-14,1.2265114437123665,0.005383888800707171,1.2233196051106114,1.2201346785241542,1.2137855135814164,1.1949026666972797
2024-10-15,1.2225549929169257,-0.0032257756873963483,1.2193734504705305,1.2161987977428217,1.2098701137819914,1.1910481787262426
2024-10-16,1.2139515606841136,-0.00703725581479564,1.2107924075657992,1.2076400956814584,1.2013559482886316,1.1826664680047991
2024-10-17,1.202743465143838,-0.009232737040973382,1.1996134796555373,1.1964902722378958,1.1902641447254731,1.1717472194985346
2024-10-18,1.2035257774129196,0.0006504398417064294,1.2003937560573534,1.1972685171811732,1.1910383399473574,1.1725093705745049
2024-10-21,1.1911226520453102,-0.010305658258746075,1.1880229082314935,1.1849298769991485,1.1787639058427957,1.1604258896961865
2024-10-22,1.1754555248017848,-0.013153244308319545,1.1723965526756446,1.1693442048387517,1.1632593362074164,1.1451625244673136
2024-10-23,1.1730873453319295,-0.002014690832521926,1.1700345360888882,1.1669883377892005,1.1609157282869138,1.142855376027522
2024-10-24,1.1678321539471053,-0.004479795477920989,1.1647930206651063,1.1617604687107863,1.1557150632570867,1.1377356176820763
2024-10-25,1.1563076105237935,-0.00986832173130392,1.1532984683868057,1.1502958426308374,1.1443100951831515,1.1265080765616253
2024-10-28,1.1642974698944382,0.006909804361683092,1.1612675351739872,1.158244161861474,1.1522170540699663,1.1342920269825223
2024-10-29,1.1657972262574263,0.001288121293542055,1.1627633886135438,1.1597361208294883,1.1537012493920962,1.1357531326955739
2024-10-30,1.160856652387733,-0.004237935859183639,1.1578356719531924,1.1548212335358343,1.1488119374965124,1.1309398837673423
2024-10-31,1.1584926436782281,-0.0020364346490521212,1.1549142497562626,1.1513453190276286,1.1442357638632972,1.1231320561300215
2024-11-01,1.164774795284786,0.005422694430421204,1.16117699682603,1.1575887128766114,1.150440604767087,1.1292224580754255
2024-11-04,1.146711895913115,-0.0155076324151181,1.143169890790361,1.139637252629431,1.132599994752933,1.111710891280696
2024-11-05,1.1562336023456259,0.008303486225656354,1.1526621862321236,1.1491002148588845,1.1420045232085425,1.1209419673533574
2024-11-06,1.1678550850724443,0.010051154631072867,1.164247772103334,1.1606499988050298,1.1534829872606964,1.132208728399685
2024-11-07,1.1453077085663987,-0.019306656103352915,1.1417700407482398,1.1382417284217448,1.1312130879045859,1.1103495638432577
2024-11-08,1.14695420615773,0.0014376028197629065,1.14341145257834,1.1398780679400953,1.1328393230295102,1.1119458055071614
2024-11-11,1.1482656657760093,0.0011434280560098653,1.1447188613127812,1.1411814365034085,1.1341346432944137,1.1132172355379408
2024-11-12,1.1376335916698042,-0.009259245854938869,1.1341196279411008,1.130614957017731,1.1236334117995468,1.1029096834641399
2024-11-13,1.1210546149627603,-0.014573213052463951,1.1175918609761335,1.1141382643688094,1.1072584626965254,1.086836745669391
2024-11-14,1.1162993795812348,-0.0042417517559422135,1.1128513137374116,1.10941236642956,1.1025617471681004,1.0822266539950254
2024-11-18,1.1158362896797667,-0.0004148438223102735,1.1123896542447573,1.1089521335629522,1.102104356238572,1.081777698953276
2024-11-19,1.1201182721037757,0.0038374647460497346,1.116658410326792,1.113207698280557,1.1063336428521053,1.085928982736072
2024-11-21,1.1171964337924878,-0.0026085087477416558,1.1137455970952157,1.1103038862615386,1.1034477618668048,1.0830963274851784
2024-11-22,1.142649765904827,0.02278321998033417,1.1391203080359644,1.1356001839472554,1.1285878549622237,1.1077727493741658
2024-11-25,1.1557744406538029,0.011486174627255874,1.1522044428155194,1.1486438859668175,1.1415510121465198,1.1204968206207928
2024-11-26,1.15003122965313,-0.004969145188419288,1.1464789716524273,1.1429361077276585,1.1358784794271772,1.114928909235966
2024-11-27,1.1509226661046044,0.0007751410818148674,1.1473676546027918,1.1438220444586475,1.1367589455005302,1.1157931364368179
2024-11-28,1.133928614503833,-0.014765589471175455,1.1304260948424214,1.1269328377220906,1.1199740295835834,1.0993177930494364
2024-11-29,1.145713333872062,0.010392822985056727,1.142174413143808,1.1386448512205842,1.131613721420906,1.1107428082769226
2024-12-02,1.1553179553212898,0.00838309301748974,1.1517493674913892,1.1481902169222522,1.1411001445074456,1.120054268557216
2024-12-03,1.1634198292293092,0.007012678951887619,1.1598262160386459,1.1562421062892259,1.1491023134728287,1.1279088495512988
2024-12-04,1.1621242545356416,-0.0011135917242580673,1.1585346431628876,1.1549545246484234,1.1478226826462194,1.1266528195907208
2024-12-05,1.1719391750701675,0.008445672221554013,1.1683192470163566,1.1647088919944046,1.1575168167923144,1.136168160012474
2024-12-06,1.17322845304407,0.0011001236252941027,1.169604542621885,1.165990215763078,1.1587902283891427,1.1374180854476106
2024-12-09,1.169913440461988,-0.0028255473803766584,1.1662997695704032,1.1626956551633838,1.155516011694912,1.134204256755881
2024-12-10,1.1671812841677807,-0.0023353490948256894,1.1635760524592416,1.1599803549175403,1.152817478422944,1.1315554938715189
2024-12-11,1.1699289898839274,0.0023541379162070886,1.1663152709627265,1.162711108653107,1.1555313697593652,1.1342193315639342
2024-12-12,1.1643396233555432,-0.004777526308617053,1.1607431690715604,1.157156225742196,1.1500107882399075,1.1288005688676455
2024-12-13,1.1713962667663207,0.006060640099527559,1.1677780156672886,1.1641693331653464,1.1569805897380037,1.1356418228596947
2024-12-16,1.1648325167489504,-0.005603355758926787,1.161234539998051,1.157646078227989,1.150497615887529,1.1292784177114958
2024-12-17,1.1482157303857492,-0.014265386760989984,1.144669080164758,1.1411318091897233,1.1340853224292964,1.1131688243220021
2024-12-18,1.1419758906010582,-0.005434379289155689,1.1384485142225742,1.134930466119666,1.127922272640951,1.1071194427177729
2024-12-19,1.1348304988915707,-0.006257042524537515,1.1313251934570872,1.127829157930762,1.1208648150166638,1.1001921492849456
2024-12-20,1.1178552181032968,-0.014958428421560921,1.1144023465292505,1.1109586062001051,1.1040984389109907,1.0837350037699032
2024-12-23,1.12534391182796,0.00669916247058322,1.1218679089062489,1.1184010984011326,1.1114949737367728,1.0909951206352158
2024-12-24,1.121670197854875,-0.003264525568114962,1.118205542433577,1.1147500494199938,1.1078664699761778,1.0874335391692136
2024-12-26,1.124276809133537,0.0023238660380269227,1.1208041023171718,1.1173405792007296,1.1104410032404242,1.0899605890395003
2024-12-27,1.1240193607113762,-0.0002289902451685366,1.1205474491109961,1.1170847191075621,1.1101867230828468,1.0897109986969924
2024-12-30,1.1163126954890845,-0.006856345621497284,1.1128645885146042,1.1094256001848672,1.1025748992049935,1.0822395634623785
2024-12-31,1.1201379901222253,0.0034267232188600616,1.1162263175046587,1.112326586785716,1.1045628262255205,1.081554917042843
2025-01-01,1.1249916571360274,0.0043330974010376,1.1210630348600081,1.1171464062280223,1.1093490045371213,1.0862413998429608
2025-01-02,1.1468917967772876,0.01946693515666853,1.142886696266166,1.1388938228785686,1.1309446296745602,1.1073871907381927
2025-01-03,1.1379644810177405,-0.007783921538747185,1.133990555894752,1.1300287627203178,1.1221414454125065,1.098767375732473
2025-01-06,1.1156058640950994,-0.01964790403883654,1.111710018271585,1.1078260660292638,1.10009371797504,1.0771788997730771
2025-01-07,1.11752033906756,0.0017160854331055297,1.1136178076397782,1.1097271902035915,1.101981572779508,1.0790274307918266
2025-01-08,1.1122731324302992,-0.004695401465032001,1.108388924954301,1.1045165755289237,1.0968073268882406,1.0739609638124767
2025-01-09,1.104092211092608,-0.007355137060459427,1.1002365724949668,1.0963927047303592,1.0887401586700616,1.0660618337260528
2025-01-10,1.0948819455531915,-0.008341935072888496,1.0910584704423962,1.0872466679731099,1.0796579589551898,1.057168815125426
2025-01-13,1.0724107515331116,-0.020523851097687285,1.0686657488561657,1.064932179253173,1.0574992197691604,1.0354716397786727
2025-01-14,1.081218182936227,0.008212740678442909,1.0774424235234559,1.0736781910815083,1.0661841866287802,1.043975699836057
2025-01-15,1.0843598667338636,0.002905689015610946,1.080573136138441,1.0767979660076348,1.0692821863084854,1.0470091685596354
2025-01-16,1.0867851948479652,0.0022366450368609403,1.0829899946803505,1.0792063808340078,1.071673791003496,1.0493509564200423
2025-01-17,1.0884259797317968,0.0015097600626230445,1.0846250497225394,1.0808357235271189,1.073291761293313,1.0509352245857209
2025-01-20,1.0903175478116218,0.001737893173306304,1.086510012192049,1.0827141005525025,1.0751570277182307,1.0527616377381155
2025-01-21,1.0763150466048097,-0.01284258997290888,1.072556409604006,1.0688092473012198,1.0613492268547542,1.0392414516854367
2025-01-22,1.0793210729472444,0.002792887037970093,1.075551938497881,1.0717943107940702,1.0643134553531963,1.0421439356651703
2025-01-23,1.0868569192430002,0.00698202461217412,1.0830614686041449,1.0792776050512223,1.07174451809354,1.0494202102734127
2025-01-24,1.0776582053410155,-0.008463592345155813,1.0738948778491333,1.070143039374813,1.062673709394241,1.0405383454148904
2025-01-27,1.062106367486789,-0.014431141318415719,1.0583973491057697,1.0546996539426758,1.0473381149186076,1.0255221895049778
2025-01-28,1.0590276047440974,-0.0028987329677503393,1.0553293378169375,1.051642361284717,1.0443021613965118,1.0225494745251003
2025-01-29,1.073634244662728,0.013792501586547656,1.0698849693831078,1.0661471402212173,1.0587057006144078,1.036652989774811
2025-01-30,1.0767196031971014,0.0028737519781165677,1.0729595534302294,1.0692109826743916,1.061748158215792,1.0396320733547968
2025-01-31,1.0932954295928992,0.01539474747796854,1.0890649771304657,1.0848490628000131,1.076460673932851,1.0516399030108958
2025-02-01,1.0928804879654888,-0.00037953293883696837,1.088651641099111,1.0844373268470142,1.0760521216497312,1.0512407710279084
2025-02-03,1.0835424463816676,-0.008544430691781124,1.0793497326042452,1.0751714272681892,1.0668578688755512,1.0422585171194858
2025-02-04,1.098098793127307,0.01343403462803705,1.0938497542878136,1.0896153174531864,1.0811900744292189,1.0562602541298354
2025-02-05,1.0953423559530828,-0.002510190514255939,1.091103983010579,1.086880175419127,1.0784760813602792,1.053608839659333
2025-02-06,1.0866836177746708,-0.007905051905783278,1.0824787493902739,1.0782883312170723,1.0699506719579803,1.045280007093434
2025-02-07,1.0876005460121387,0.0008437858291685529,1.083392129619385,1.0791981756307112,1.0708534811728883,1.0461619995509324
2025-02-10,1.0754638512209624,-0.01115914738704149,1.071302397167002,1.0671552441290213,1.0589036693465532,1.0344877236072214
2025-02-11,1.0584728612630219,-0.015798755056853797,1.0543771530023398,1.0502955198193902,1.0421743096457432,1.018144105452629
2025-02-12,1.060532934489432,0.0019462692921121683,1.0564292548775331,1.0523396777372573,1.0442026615016349,1.0201256880600162
2025-02-13,1.061148848681451,0.0005807591372120058,1.057042785820121,1.0529508336205544,1.0448090917384032,1.0207181353744619
2025-02-14,1.0518082344480648,-0.008802360050611746,1.0477383146304307,1.0436823812674345,1.0356123059287694,1.011733406836707
2025-02-17,1.0559554175957586,0.003942908043375493,1.0518694504585395,1.047797524923263,1.039695630019634,1.015722578624275
2025-02-18,1.0567522324588292,0.0007545913869022591,1.0526631820860015,1.0485881839107876,1.0404801753870465,1.0164890341335868
2025-02-19,1.0580339656422728,0.0012128984865840131,1.0539399556664364,1.0498600149321027,1.0417421722170948,1.0177219321447168
2025-02-20,1.0597086509056544,0.0015828275062652608,1.055608160818217,1.0515217622414657,1.0433910703817164,1.0193328104126447
2025-02-21,1.0561557412984657,-0.003352723037744587,1.0520689990186105,1.0479963010045088,1.03989286910267,1.0159152698160454
2025-02-24,1.0461560020886997,-0.009468053639013485,1.0421079533039592,1.0380738158131102,1.0300471076391788,1.0062965295487343
2025-02-25,1.0450684346537908,-0.0010395843762665002,1.0410245941573217,1.0369946504927796,1.0289762867592585,1.0052503993987245
2025-02-27,1.041829790403426,-0.0030989781558543594,1.0377984816803203,1.0337810267231646,1.0257875117236994,1.0021351503698235
2025-02-28,1.0172139076971285,-0.023627547352783496,1.0128847719069687,1.0085722058582252,0.9999965578181834,0.9746614631914973
2025-03-03,1.0181319479692958,0.0009025046405879422,1.013798905113996,1.0094824469543802,1.0008990593521863,0.9755410996850298
2025-03-04,1.013399176603933,-0.004648485272270131,1.00908627583453,1.0047898826670978,0.9962463948157585,0.9710063112506502
2025-03-05,1.0293044267849527,0.01569495076394367,1.0249238352503236,1.0205600104036667,1.0118824329311489,0.9862462074972074
2025-03-06,1.040723696057629,0.011094161236967048,1.0362945055342017,1.0318822677110857,1.0231084197949412,0.9971877819425287
2025-03-07,1.0403578095493524,-0.0003515693066876713,1.0359301761933668,1.0315194895776434,1.0227487262771273,0.9968372013253936
2025-03-10,1.0356172702267412,-0.004556643184775666,1.0312098120161117,1.026819223325496,1.018088425263799,0.9922949698856435
2025-03-11,1.037158104173148,0.0014878411076220122,1.0327440883650127,1.0283469671760563,1.0196031790741003,0.9937713471327255
2025-03-12,1.0371581165549533,1.1938204425021581e-08,1.0327441006941227,1.0283469794526723,1.0196031912463315,0.9937713589965712
2025-03-13,1.0324951289533446,-0.00449592740699678,1.0281009581873977,1.0237236060838486,1.0150191293145456,0.9893034351073702
2025-03-17,1.0367045111330417,0.004076902700707485,1.0322924257604318,1.0278972276182696,1.0191572635441177,0.9933367289537784
2025-03-18,1.0367045111371918,4.0030201375884644e-12,1.032292425764564,1.0278972276223843,1.0191572635481976,0.993336728957755
2025-03-19,1.0529132292901475,0.01563484867561349,1.0484321616303747,1.043968245230343,1.0350916331404258,1.0088673983989385
2025-03-20,1.0661573416431402,0.012578541122445275,1.0616199086895366,1.0570998427334997,1.0481115758133819,1.0215574784567936
2025-03-21,1.0720736508339628,0.0055491895611810005,1.0675110388047784,1.0629658901459222,1.0539277456288383,1.0272262945523927
2025-03-24,1.0847081750966086,0.011785127125190975,1.0800917921046373,1.0754930782910341,1.0663484180918397,1.039332287020031
2025-03-25,1.0845106543458436,-0.00018209575192651428,1.0798951119776041,1.075297235570251,1.0661542405748319,1.0391430290257249
2025-03-26,1.0765019142535943,-0.007384657827156138,1.0719204560864315,1.0673565334230775,1.0582810563172154,1.0314693133228954
2025-03-27,1.081942180296462,0.005053651991543173,1.0773375690341085,1.072750581893898,1.0636292404850853,1.036682000272385
2025-03-28,1.0794470791053585,-0.0023061317291648287,1.0748530866831378,1.0702766777395125,1.061176371345535,1.034291275018503
2025-04-01,1.0645685494828008,-0.013783472956255483,1.0600378782308928,1.0555245480961786,1.0465496755292762,1.020035149200394
2025-04-02,1.0770418505277206,0.011716766431790315,1.072458094458975,1.067891882689243,1.0588118536367188,1.0319866627957919
2025-04-03,1.0771873960789067,0.0001351345364293266,1.0726030205864097,1.0680361917637662,1.0589549356857262,1.03212611983507
2025-04-04,1.0568487269326399,-0.01888127285958041,1.0523509102847073,1.0478703090031676,1.0389605185990445,1.0126382649409642
2025-04-07,1.0226522467168653,-0.03235702456209144,1.0182999660326857,1.0139643436768657,1.0053428475796915,0.9798723037297554
2025-04-08,1.0418356611367012,0.01875849242146832,1.0374017382282914,1.0329847861333672,1.024201563766993,0.9982532309132766
2025-04-09,1.0403613381561578,-0.0014151204796875039,1.0359336897828606,1.0315229882073043,1.0227521951587781,0.9968405823222972
2025-04-11,1.0633497024181089,0.022096519179282126,1.0588242184276124,1.0543160557000977,1.0453514586547568,1.0188672893682684
2025-04-15,1.0828661472003835,0.018353740766460236,1.0782576036498825,1.0736666992723338,1.0645375683367473,1.0375673154727598
2025-04-16,1.0854306881623337,0.00236828990229343,1.0808112302446775,1.0762094532746496,1.0670587019104516,1.0400245756689437
2025-04-17,1.0989183605431487,0.012426101940834267,1.0942415007704969,1.0895825416507297,1.080318082117245,1.0529480270671792
2025-04-21,1.1129340541096757,0.012754080803236034,1.1081975452895776,1.1034791654287381,1.0940965462297654,1.0663774112860018
2025-04-22,1.1136108704430565,0.0006081369609292064,1.1088714811768792,1.1041502318948506,1.0947619067783525,1.0670259148041046
2025-04-23,1.1248506851558602,0.010093125894444555,1.120063460637157,1.1152945591917458,1.1058114765279083,1.0777955416948573
2025-04-24,1.125937256747183,0.0009659696221568925,1.12114540791502,1.1163718998556813,1.1068796568220667,1.0788366594470304
2025-04-25,1.1110361987379598,-0.013234359126077955,1.1063077669541195,1.1015974332147298,1.0922308139343335,1.0645589476575303
2025-04-28,1.1186246373703246,0.006830055259211765,1.1138639101361112,1.109121404556992,1.099690810749319,1.0718299440967194
2025-04-29,1.1169342302790735,-0.0015111477387310668,1.112180697207055,1.1074453582545172,1.0980290154673515,1.0702102507003932
2025-04-30,1.1186879869982838,0.0015701521823465736,1.113440610016436,1.1082155974493417,1.0978323228830882,1.0672103879046437
2025-05-02,1.1134150424112594,-0.004713507830876873,1.1081923989819074,1.1029920145524639,1.0926576816321887,1.062180083384062
2025-05-05,1.1258434973558449,0.011162463655664201,1.1205625563590258,1.115304122827394,1.1048544332914905,1.0740366299606068
2025-05-06,1.1253580534673289,-0.0004311823887210853,1.1200793895192636,1.1148232233315627,1.1043780395177547,1.0735735242809266
2025-05-07,1.1242188731569303,-0.0010122825414442538,1.1189455527082222,1.1136947072457872,1.1032600969091966,1.0724867645453402
2025-05-08,1.1145877299095281,-0.00856696456300976,1.1093595858102339,1.1041537241548014,1.0938085067551928,1.0632988084391835
2025-05-09,1.1025937449263437,-0.01076091604216578,1.0974218604467576,1.0922720186315271,1.0820381252477935,1.0518567392338343
2025-05-12,1.1385637606081218,0.032623090641767716,1.1332231532723696,1.12790530770081,1.1173375530856005,1.0861715569800139
2025-05-13,1.1254896239767378,-0.011483007876871953,1.120210342877089,1.114953562168116,1.1045071571623934,1.0736990404355782
